token_index,token_id,probability,logprob,nll,reference_probability,reference_logprob,reference_nll,nll_drift
824,323,0.97774699563407053,-0.022504338085501358,0.022504338085501358,0.98369839182651864,-0.016435941285825879,0.016435941285825879,0.0060683967996754788
825,264,0.99996049021435995,-3.95105661721635e-05,3.95105661721635e-05,0.99996940868671336,-3.0591781210391182e-05,3.0591781210391182e-05,8.9187849617723179e-06
826,20955,0.37922725627244314,-0.9696196328287966,0.9696196328287966,0.30741096583843297,-1.1795697756497749,1.1795697756497749,-0.20995014282097835
827,315,0.99999982712985591,-1.7287015901135207e-07,1.7287015901135207e-07,0.99999983525465708,-1.6474535644213635e-07,1.6474535644213635e-07,8.1248025692157207e-09
828,2362,0.65952413387513775,-0.41623671329395873,0.41623671329395873,0.58754537341300317,-0.53180180460472759,0.53180180460472759,-0.11556509131076886
829,323,0.9999995357215421,-4.64278565729203e-07,4.64278565729203e-07,0.99999952667784808,-4.7332226394309417e-07,4.7332226394309417e-07,-9.0436982138911728e-09
830,502,0.99975335098392837,-0.00024667943894279414,0.00024667943894279414,0.99975253123870278,-0.00024749938674380266,0.00024749938674380266,-8.1994780100851485e-07
831,18112,0.97125826580729813,-0.029162866852789231,0.029162866852789231,0.97332718121309336,-0.027034993079374299,0.027034993079374299,0.0021278737734149317
832,13,0.99934733304535373,-0.00065288003444160083,0.00065288003444160083,0.9993515425094005,-0.00064866783009376501,0.00064866783009376501,4.212204347835819e-06
833,4815,0.0048648344334356174,-5.3257225961050612,5.3257225961050612,0.0058715147123654596,-5.1376426354370865,5.1376426354370865,0.18807996066797461
834,32812,0.1694263475187967,-1.7753369745089467,1.7753369745089467,0.16636763748036978,-1.7935552558057957,1.7935552558057957,-0.018218281296848993
835,512,0.58136662998804811,-0.54237368846596234,0.54237368846596234,0.48718366943692459,-0.71911408236636642,0.71911408236636642,-0.17674039390040408
836,16,0.56405312328678325,-0.57260684169490583,0.57260684169490583,0.55205966086156444,-0.59409915727445139,0.59409915727445139,-0.021492315579545562
837,13,0.99974494068957287,-0.00025509184358509272,0.00025509184358509272,0.9992581865950444,-0.00074208868466538104,0.00074208868466538104,-0.00048699684108028833
838,330,0.70136333244247795,-0.35472922031227649,0.35472922031227649,0.5870733787130098,-0.53260546064128023,0.53260546064128023,-0.17787624032900373
839,1692,0.93955199621950558,-0.062352117094338598,0.062352117094338598,0.95480228558190672,-0.046250990739528229,0.046250990739528229,0.016101126354810369
